CHICLE FINI NATURAL MENTA SACUCAR 18G;R$ 0,75;FARMABEM;AV TORQUATO TAPAJOS, NRO 5252, FLORES, MANAUS-AM, CEP 69058-830
ACUCAR COLORIDO MIL CORES BCO 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR COLORIDO MIL CORES ROSA 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR COLORIDO MIL CORES AMARELO 80GR;R$ 2,55;CDL ATACK FILIAL FLORES;AV. MAX TEIXEIRA, NRO 1878, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-415
ACUCAR ACUCARLESTE;R$ 2,59;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
ACUCAR CRISTAL UNIAO 1KG;R$ 2,59;FRIOTRANS CAMAPUA;AVENIDA CAMAPU?, NRO 2239, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69097-720
ACUCAR CRISTAL 1KG ITAMARATI;R$ 2,59;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
ACUCAR ITAMARATI 1KG;R$ 2,60;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ACUCAR CRISTAL NOSSO DIA;R$ 2,60;VAREJAO DA ECONOMIA;R DO COMERCIO, NRO 012, PARQUE DEZ, LETRA A, MANAUS-AM, CEP 69055-000
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,75;PEDRO NAGAWO DE SOBRAL ME;TRAV. ARHUR AZEVEDO, 16QD 7 LT 16, NRO 16, CIDADE NOVA, MANAUS-AM, CEP 69098-000
ACUCAR CRISTAL ITAMARATY 1 KG;R$ 2,75;PANIFICADORA TROPICAL;RUA BENJAMIN CONSTANT, NRO 184, PETROPOLIS, MANAUS-AM, CEP 69063-010
ACUCAR ITAMARATI CRISTAL 1KG;R$ 2,75;TABERNAO;RUA FRANCISCO ARRUDA, NRO 301, COROADO, MANAUS-AM, CEP 69083-060
ACUCAR DOCE DIA 1KG;R$ 2,75;F J TEIXEIRA LIMA;RUA DA PAZ, NRO 27, MAUAZINHO, MANAUS-AM, CEP 69075-410
DOCE BANANINHA PARAIBUNA 36 G C/ ACUCAR UN;R$ 2,77;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
ACUCAR CRISTAL ITAMARATI 1KG;R$ 2,79;MERCADINHO JUMA 1;RUA JASMIM DE CAIEMA, NRO 26, NOVO ALEIXO, MANAUS-AM, CEP 69098-376
ACUCAR DOCE DIA 1KG;R$ 2,90;PANIFICADORA REAL SABOR;RUA DORVAL, NRO 41, CIDADE NOVA, MANAUS-AM, CEP 69097-154
ACUCAR CRISTAL OTIMO 1X1KG;R$ 2,90;CESTAS OTIMO;AV, DA FLORESTA, NRO 2478, TARUMA ACU, MANAUS-AM, CEP 69022-000
ACUCAR VANILLE 40G ARCOLOR;R$ 2,90;CASA DOS PANIFICADORES;AVENIDA AUTAZ MIRIM, NRO 7360, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69087-215
BANANINHA PARAIBUNA S/ACUCAR 23G/CR/;R$ 2,95;DROGARIA YASMIM;RUA PADRE JOAO RIBEIRO, NRO 3, CIDADE NOVA, CONJ CANARANAS, MANAUS-AM, CEP 69097-000
CHA VERDE ZERO ACUCAR LIMAO 8G;R$ 2,95;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
ACUCAR CONFEIT GRACUCAR 500G;R$ 2,95;O BARATINHO;AV. JORGE BIVACUA, NRO 290, JAPIIM, MANAUS-AM, CEP 69078-100
ACUCAR GARCONETE 1 K CRISTAL UN;R$ 2,95;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
ACUCAR CRISTALCUCAR;R$ 2,99;SUPERATACADO NOVA ERA;AV. TORQUATO TAPAJOS, NRO 2871, DA PAZ, MANAUS-AM, CEP 69048-010
TORRADA LIGHT S/ACUCAR BAUDUCCO;R$ 2,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
BANANINHA S/ACUCAR PARAIBUNA 23G;R$ 2,99;SUPERMERCADO JUMA 2;RUA CARIRE, NRO 42, NOVO ALEIXO, MANAUS-AM, CEP 69098-000
NECTAR MANGA SEM ACUCAR LATA 290ML;R$ 2,99;DROGARIAS SANTO REMEDIO - NOVO MUNDO;TABELIAO LESSA, NRO 9, CENTRO, MANAUS-AM, CEP 69005-170
SUCO NECTAR UVA SEM ACUCAR 290ML;R$ 2,99;DROGARIAS SANTO REMEDIO - MANAUARA;MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, LOJA 18 A, MANAUS-AM, CEP 69057-002
POTE ACUCAR/CAFE 2PCS 1993;R$ 2,99;VARIEDADES SALMO 91;AV FRANCISCO QUEIROZ, NRO 481, COL SANTO ANTONIO, NAO INFORMADO, MANAUS-AM, CEP 69093-000
FLOCOS MILHO S/ACUCAR MAE TERRA;R$ 2,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
SUCO NECTAR PESSEGO SEM ACUCAR LATA 290M;R$ 2,99;DROGARIAS SANTO REMEDIO - AVENIDA DAS TORRES;GOVERNADOR JOSE LINDOSO, NRO 3588, NOVO ALEIXO, LOTEAM AGUAS CLARAS, MANAUS-AM, CEP 69058-600
POTE ACUCAR/CAFE 2PCS 1993;R$ 2,99;VARIEDADES SALMO 91;RUA CURIO, NRO 100, CIDADE NOVA, NAO INFORMADO, MANAUS-AM, CEP 69000-000
POTE ACUCAR/CAFE 2PCS 1993;R$ 2,99;VARIEDADES SALMO 91;AV AUTAZ MIRIM, NRO 042, SAO JOSE OPERARIO, NAO INFORMADO, MANAUS-AM, CEP 69085-000
SUCO NECTAR PESSEGO SEM ACUCAR LATA 290M     DE:2,99 POR:2,93 ECONOMIA:2,01%;R$ 2,99;DROGARIAS SANTO REMEDIO - PQ DEZ II;11, NRO 32, P10, QD6 PRQ TROPICAL, MANAUS-AM, CEP 69055-751
ACUCAR ITAMARATI 1KG UN UNICO;R$ 2,99;BELLA SERPAN CASA DOS PAES;AV EPHIGENIO SALES, NRO 011, ALEIXO, MANAUS-AM, CEP 69060-020
COCA-ZERO-ACUCAR 600;R$ 2,99;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
ACUCAR ITAMARATI 1 KG;R$ 3,00;POSTO TURISMO II;AV DO TURISMO, NRO 109, PONTA NEGRA, MANAUS-AM, CEP 69037-005
ACUCAR ITAMARATI 1 KG;R$ 3,00;Frigorifico Amazonas;RUA VASCO VASQUES, 1336, NRO 1336, PARQUE 10 DE NOVEMBRO, MANAUS-AM, CEP 69093-000
ACUCAR ITAMARATI 1KG;R$ 3,00;MERCADINHO BAIMA;RUA DON JOAO VI, NRO 027, PARQUE DEZ, MANAUS-AM, CEP 69054-000
BANANINHA C ACUCAR PARAIBUNA 3;R$ 3,00;VITELLO LTDA;AV MAX TEIXEIRA, NRO 2795, COL SANTO ANTONIO, PROX  ENTRADA DO MANOA, MANAUS-AM, CEP 69093-770
COCA COLA ZERO ACUCA;R$ 3,00;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
ACUCAR CRISTAL NOSSO DIA 1X1;R$ 3,00;CESTAS OTIMO;AV, DA FLORESTA, NRO 2478, TARUMA ACU, MANAUS-AM, CEP 69022-000
ACUCAR ITAMARATI 1KG;R$ 3,00;PANIFICADORA CRISTAL;RUA SEVERINO D ANDRADE, CNJ 31 D MARCO 2, NRO 1694, JAPIIM, MANAUS-AM, CEP 69076-260
BANANINHA PARAIBUNA SEM ACUCAR;R$ 3,00;POSTO PARQUE DEZ;AV MANECA MARQUES, NRO 1902, PQ DEZ DE NOVEMBRO, CJ CASTELO BRANCO, MANAUS-AM, CEP 69055-021
ACUCAR 1KG 144;R$ 3,00;SOUNIER CASA DE PAES;AV BRIGADEIRO HILARIO GURJAO, NRO 206, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-000
BANANINHA SEM ADICAO DE ACUCAR;R$ 3,10;VITELLO LTDA;AV MAX TEIXEIRA, NRO 2795, COL SANTO ANTONIO, PROX  ENTRADA DO MANOA, MANAUS-AM, CEP 69093-770
DOCE BANANINHA PARAIBUNA 23 G S/ ACUCAR UN;R$ 3,17;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
ACUCAR UNIAO 1K;R$ 3,19;L V BARJA QUEIROZ;RUA IRITAMA, NRO 002, CIDADE NOVA, MANAUS-AM, CEP 69097-760
ACUCAR CRISTAL 1KG;R$ 3,25;NOSSO POSTO;AV MARQUES DE VILA REAL DA PRAIA GRANDE, NRO SN, FLORES, 1 QUADRA 3 LOTE 1, MANAUS-AM, CEP 69058-100
CHOC BRANCO LINEA ZERO ACUCAR 13G LACTA;R$ 3,25;PANIFICADORA ELIZA - 2320;AV . HUMBERTO CALDERARO FILHO, NRO 020, ADRIANOPOLIS, MANAUS-AM, CEP 69000-000
BANANINHA SEM ACUCAR;R$ 3,25;TOCA DO CAMARAO;RUA DO COMERCIO, NRO 031, PQ 10 NOVEMBRO, MANAUS-AM, CEP 69055-000
CHOC DARK LINEA ZERO ACUCAR 13G LACTA;R$ 3,25;PANIFICADORA ELIZA - 2320;AV . HUMBERTO CALDERARO FILHO, NRO 020, ADRIANOPOLIS, MANAUS-AM, CEP 69000-000
VALDA FRIENDS PASTILHA SACUCAR 25G(30);R$ 3,35;FARMABEM;RUA SANTO ANTONIO, NRO 11, ADRIANOPOLIS, MANAUS-AM, CEP 69060-560
BANANINHA S/ACUCAR PARAIBUNA 23G;R$ 3,49;MERCADINHO JUMA 1;RUA JASMIM DE CAIEMA, NRO 26, NOVO ALEIXO, MANAUS-AM, CEP 69098-376
BANANINHA PARAIBUNA SEM ACUCAR 23G;R$ 3,49;VAREJAO OSSAMI LARANJEIRAS;AVENIDA PROF NILTON LINS, NRO 195, FLORES, MANAUS-AM, CEP 69058-030
BANANINHA PARAIBUNA SACUCAR 23G;R$ 3,49;SM VITORIA;AVENIDA TORQUATO TAPAJO, NRO 5200, FLORES, MANAUS-AM, CEP 69058-860
BANANA CREMOSA PARAIBUNA C/ACUCAR 36G;R$ 3,50;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ACUCAR REFINADO UNIA;R$ 3,50;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
ACUCAR UNIAO REFINAD;R$ 3,50;E.SERRA RODRIGUES;AV BURITI, NRO 091, COROADO III, MANAUS-AM, CEP 69000-000
BANANINHA PARAIBUNA S/ ACUCAR 23G;R$ 3,50;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
BANANINHA PARAIBUNA SEM ACUCAR 23 G;R$ 3,50;DON PAO;RUA DOS CRISANTEMOS, 60 CONJ. TIRA DENTES, NRO 014, ALEIXO, MANAUS-AM, CEP 69083-230
ACUCAR CRISTAL ITAMARATI 1KG;R$ 3,50;VDL ALEIXO;AV COSME E FERREIRA, NRO 6039, ALEIXO, KM 05, MANAUS-AM, CEP 69083-000
ACUCAR ITAMARATI 1KG;R$ 3,50;COMERCIAL PIT STOP;RUA MOTEIRO LOBATO, NRO 13, ALEIXO, MANAUS-AM, CEP 69060-000
BANANINHA S ACUCAR 23G;R$ 3,50;VDL RECIFE;AV RECIFE, NRO 200, FLORES, MANAUS-AM, CEP 69050-030
ACUCAR REFINADO UNIAO 1KG;R$ 3,59;SUPERMERCADO JUMA 2;RUA CARIRE, NRO 42, NOVO ALEIXO, MANAUS-AM, CEP 69098-000
ACUCAR REFINADO ITAM;R$ 3,60;COMERCIAL BOI ZEBU;AV BRIGADEIRO HILLARIO GURJAO, NRO 2607, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-000
CR DENTAL ORAL B 1 2 3 ANTI ACUCAR 70G;R$ 3,62;FARMACIAS FLEX FARMA - JAPIIM 2;ODRIGO OTAVIO, NRO 46, JAPIIM, MANAUS-AM, CEP 69077-000
CR DENTAL ORAL B 1 2 3 ANTI ACUCAR 70G    DE:362 POR:355 ECONOI:193;R$ 3,62;DROGARIAS SANTO REMEDIO - AMAZONAS SHOPPING;DJALMA BATISTA, NRO 482, PARQUE DEZ DE NOVEMBRO, ANDAR 1, MANAUS-AM, CEP 69050-010
COCADA ZERO ACUCAR FLORMEL 25G;R$ 3,66;FARMACIAS PAGUE MENOS;AV ANDRE ARAUJO, NRO 72, ADRIANOPOLIS, -, MANAUS-AM, CEP 69057-025
ACUCAR REFINADO UNIAO 1KG;R$ 3,69;LOJA 20 SUPER MANOA;RUA FRANCISCO QUEIROZ, NRO 1025, MANOA, MANAUS-AM, CEP 69054-712
ACUCAR ITAMARATI 1KG;R$ 3,70;VITELLO LTDA;AV. TANCREDO NEVES, NRO 367, PARQUE 10, MANAUS-AM, CEP 69054-700
BANANINHA PARAIBUNA SACUCAR 23G  (40);R$ 3,72;FARMABEM;AV TORQUATO TAPAJOS, NRO 5252, FLORES, MANAUS-AM, CEP 69058-830
ACUCAR UNIAO REFINADO 1KG;R$ 3,75;SUPERMERCADO RESENDE;RUA ALMERON CAMINHA, NRO S/N, PETROPOLIS, MANAUS-AM, CEP 69067-200
BOMBOM CAST ZERO ACUCAR;R$ 3,75;LOJA MANAUARA;AV. MARIO YPIRANGA, NRO 1300, ADRIANOPOLIS, EUC LOJA 19 P TUCUMA, MANAUS-AM, CEP 69057-002
CR DENTAL ORAL-B PRO SAUDE ANTI ACUCAR 70G;R$ 3,75;CALIFORNIA;RUA EZEQUIEL, 81, NRO 81, NOVO ISRAEL, MANAUS-AM, CEP 69039-090
CANJICA COM ACUCAR ORGANICO PIPOCA;R$ 3,75;HORTIQUALY;AV RIO GUAMA, NRO 497, NOSSA SENHORA DAS GR, MANAUS-AM, CEP 69053-120
CHA VERDE ZERO ACUCAR PESSEGO 8G;R$ 3,82;LOJA 01 HIPER PARAIBA;AV JORN. HUMBERTO C FILHO, NRO 1128, ADRIANOPOLIS, MANAUS-AM, CEP 69057-021
CANELA EM PO SEM ACUCAR DONA CARMINHA 40G;R$ 3,85;ALIANCA SUPERMERCADO;RUA CASSIOPEIA, SANTO AGOSTINHO, MANAUS-AM, CEP 69036-600
ACUCAR UNIAO 1KG;R$ 3,95;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
ACUCAR DE CONFEITEIRO 500G SNOW SUGAR;R$ 3,99;GRUPO QUEIROZ;AV PROFESSOR NILTON LINS, NRO SN, FLORES, MANAUS-AM, CEP 69058-030
FLOCOS MILHO C/ACUCAR MAE TERRA;R$ 3,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
CACAU PO S/ACUCAR MAE TERRA;R$ 3,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
CR DENTAL ORAL B 70G ANTI ACUCAR;R$ 3,99;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
ACUCAR   REFINADO UNIAO/1KG;R$ 3,99;MERCADINHO E ACOUGUE SAO JOSE;RUA JANAUACA, NRO 77, SAO JOSE OPERARIO, MANAUS-AM, CEP 69085-240
FINI NATURAL SWEETS CHIC S ACUCAR 18G        DE:3,99 POR:3,91 ECONOMIA:2,01%;R$ 3,99;DROGARIAS SANTO REMEDIO - AVENIDA DAS TORRES;GOVERNADOR JOSE LINDOSO, NRO 3588, NOVO ALEIXO, LOTEAM AGUAS CLARAS, MANAUS-AM, CEP 69058-600
ACUCAR - REFINADO UNIAO 1K;R$ 3,99;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
BANANINHA PARAIBUNA SEM ACUCAR 23G;R$ 4,00;Cazagro;AV TORQUATO TAPAJOS, NRO 540, FLORES, LOJA 7, MANAUS-AM, CEP 69058-540
ACUCAR CRISTAL ITAMARATI 1KG;R$ 4,00;POSTO MORADA DO SOL;AV ANDRE ARAUJO, NRO 2893, ALEIXO, MANAUS-AM, CEP 69060-000
DOCE BANANINHA PARAIBUNA S ACUCAR 23G;R$ 4,00;ITA LUCAS LTDA;COSME FERREIRA, NRO 357, ALEIXO, MANAUS-AM, CEP 69083-000
ACUCAR CRISTAL PREMIERE 1KG;R$ 4,04;DROGARIA UNIAO;AV.CAMAPUA CANARANAS, NRO 705, CIDADE NOVA, MANAUS-AM, CEP 69097-720
ACUCAR REFINADO UNIAO1KG;R$ 4,06;CAMPEAO SUPERMERCADOS LTDA;RUA JOAO PAULO I, NRO 001, ALVORADA, MANAUS-AM, CEP 69043-000
CR DENTAL COLG MPA NETR ACUCAR 70G           DE:4,08 POR:4,00 ECONOMIA:1,96%;R$ 4,08;DROGARIA SANTO REMEDIO - CIDADE NOVA I;GUAPO, NRO 68, CIDADE NOVA, Q20, MANAUS-AM, CEP 69090-040
CR DENTAL COLG MPA NETR ACUCAR 70G;R$ 4,08;DROGARIAS SANTO REMEDIO - AMAZONAS SHOPPING;DJALMA BATISTA, NRO 482, PARQUE DEZ DE NOVEMBRO, ANDAR 1, MANAUS-AM, CEP 69050-010
ACUCAR MASCAVO DUBOM 200G;R$ 4,19;SUPERMERCADO JUMA 2;RUA CARIRE, NRO 42, NOVO ALEIXO, MANAUS-AM, CEP 69098-000
ACUCAR MASCAVO 200G;R$ 4,19;L V BARJA QUEIROZ;RUA IRITAMA, NRO 002, CIDADE NOVA, MANAUS-AM, CEP 69097-760
ACUCAR UNIAO REFIN 1;R$ 4,19;SUPERATACADO NOVA ERA;AV. TORQUATO TAPAJOS, NRO 2871, DA PAZ, MANAUS-AM, CEP 69048-010
ACUCAR UNIAO REFINADO 1KG;R$ 4,20;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ACUCAR UNIAO REFI KG;R$ 4,25;SUPERMERCADO NOVA CIDADE;RUA DESEMBARGADOR GASPAR GUIMARAES, NRO 169, PARQUE 10 DE NOVEMBR, MANAUS-AM, CEP 69050-662
BANANINHA PARAIBUNA SEM ACUCAR -;R$ 4,25;REVISTARIA PLANETA;AV MARIO YPIRANGA - MANAUARA SHOPPING, NRO 1300, ADRIANOPOLIS, S-009, MANAUS-AM, CEP 69057-002
ACUCAR UNIAO 1KG REFINADO;R$ 4,25;SUPERMERCADO RODRIGUES;AV AUTAZ MIRIM, NRO 7451, TANCREDO NEVES, NAO INFORMADO, MANAUS-AM, CEP 69085-000
ACUCAR UNIAO 1KG REFINADO UN;R$ 4,28;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
DOCE LEITE ZERO ACUCAR FLORMEL 25G;R$ 4,30;FARMACIAS PAGUE MENOS;AV TANCREDO NEVES, NRO 1066, PARQUE 10 DE NOVEMBR, CJ N FRIBURGO, MANAUS-AM, CEP 69054-040
ACUCAR ITAMARATI PCT 1KG;R$ 4,40;AUTO POSTO BRASIL;AVGOVERNADORJOSELINDOSO, NRO 2560, PARQUEDEZDENOVEMBRO, MANAUS-AM, CEP 69054-285
ACUCAR REFINADO UNIAO 1KG;R$ 4,40;CALIFORNIA;RUA EZEQUIEL, 81, NRO 81, NOVO ISRAEL, MANAUS-AM, CEP 69039-090
ACUCAR CONFEITEIRO SNOW SUGAR 500G;R$ 4,45;SUPERMERCADO SAN RUAN LTDA;AV AUTAZ MIRIM, 8007, NRO 8007, TANCREDO NEVES, MANAUS-AM, CEP 69087-215
ACUCAR UNIAO REFINADO 1KG;R$ 4,45;SUPERMERCADO VIDAL;AVENIDA FRANCISCO QUEIROZ, NRO 39, CIDADE NOVA, MANAUS-AM, CEP 69093-000
CEREAL MULTCEREAIS ZERO ACUCAR 150G DAN      DE:4,49 POR:4,40 ECONOMIA:2,00%;R$ 4,49;DROGARIAS SANTO REMEDIO - TORQUATO TAPAJOS;AVE TORQUATO TAPAJOS, NRO 4160, FLORES, A, MANAUS-AM, CEP 69048-971
ACUCAR ITAMARATI;R$ 4,50;AUTO POSTO AMAZONAS;AVENIDA PROFESSOR NILTON LINS, NRO 1880, PARQUE DAS LARANJEIRAS, MANAUS-AM, CEP 69058-310
ACUCAR REFINADO UNIA;R$ 4,59;CASA DE CARNE OTAVIO;RUA PADRE JOAO RIBEIRO, NRO 110, CANARANAS, MANAUS-AM, CEP 69097-000
ALIM INFAN MILNUTRI ZERO ACUCA 150 G MULTICEREA UN;R$ 4,66;SUPERMERCADO VENEZA;AV TANCREDO NEVES, NRO 915, PARQUE 10, MANAUS-AM, CEP 69054-700
ACUCAR REF UNIAO 1KG;R$ 4,69;BIG AMIGAO F4;RUA FRANCISCA MENDES, NRO 2360, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69099-345
ACUCAR REFINADO 1KG;R$ 4,70;COMERCIAL BOI ZEBU;AV BRIGADEIRO HILLARIO GURJAO, NRO 2607, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-000
ACUCAR REFINADO UNIAO 1KG;R$ 4,75;SUPERMERCADO SAN RUAN LTDA;AV AUTAZ MIRIM, 8007, NRO 8007, TANCREDO NEVES, MANAUS-AM, CEP 69087-215
BANANINHA PARAIBUNA SACUCAR 23G;R$ 4,79;LOJA 09 HIPER DB DISTRITO;AV RODRIGO OTAVIO, NRO 3810, JAPIIM, MANAUS-AM, CEP 69077-900
ACUCAR COLORIDO VERMELHO MIL CORES 500G;R$ 4,80;MARA FRIOS;AV NOEL NUTELS - CONJ CN ET 1, NRO 20, CIDADE NOVA, MANAUS-AM, CEP 69093-770
DESCOL PO CARE LISS ACUCAR 50G;R$ 4,80;FARMABEM;AV AUTAZ MIRIM, NRO 8144, TANCREDO NEVES, MANAUS-AM, CEP 69085-000
ACUCAR MASC ORG 250G;R$ 4,90;MERCADINHO PARANA;RUA WALTER REIS, NRO 1537, JORGE TEIXEIRA, MANAUS-AM, CEP 69088-732
ACUCAR ORG.MASCAVO MAE TERRA;R$ 4,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
ACUCAR CONFEITEIRO B;R$ 4,99;SUPER JB;AVE BARAO DO RIO BRANCO, NRO 015, FLORES, MANAUS-AM, CEP 69058-581
ACUCAR REFIN.UNIAO;R$ 4,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
ACUCAR DEMERARA MAE TERRA;R$ 4,99;BARATAO DA CARNE - C.DEUS;AV NOSSA SENHORA DA CONCEICAO (C DEUS), NRO 1326, JORGE TEIXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69099-852
ACUCAR CRISTAL 2KG CBM;R$ 4,99;36 - MANAUS;AV. GEN. RODRIGO OTAVIO 900, NRO 1, BAIRRO JAPIIM, MANAUS-AM, CEP 69077-000
DELVALLE NECTAR CAJU S/ACUCAR 1L;R$ 4,99;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
ACUCAR DEMER.UNIAO;R$ 4,99;MANAUS;AV AUTAZ MIRIM, NRO 3330, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-005
HELMILAB 30ML S/ ACUCAR;R$ 5,00;DROGARIA SAO RAPHAEL/STEPHANE;AV ARICA, NRO 00, MAUAZINHO, MANAUS-AM, CEP 69075-000
FF BOLO LRNJ COBER ACUCR 90GR;R$ 5,00;POSTO ESCOLA;AV DJALMA BATISTA, NRO 4360, FLORES, MANAUS-AM, CEP 69050-010
ACUCAR CONFEIT GLACUCAR 500G;R$ 5,15;36 - MANAUS;AV. GEN. RODRIGO OTAVIO 900, NRO 1, BAIRRO JAPIIM, MANAUS-AM, CEP 69077-000
BISC CHAMP BAUDU ACUCAR CRIST 150GR;R$ 5,29;LOJA 22 HIPER NOVA CIDADE;AV MARAGARITA, NRO 1359, NOVA CIDADE, MANAUS-AM, CEP 69097-305
CHA MATE NAT C/ ACUCAR ORGANI C/6 1350ML;R$ 5,33;J CRUZ INDUSTRIA DE BEBIDAS;AV MARIO YPIRANGA, NRO 0001500, ADRIANOPOLIS, MANAUS-AM, CEP 69057-002
ACUCAR COLORIDO LARANJA 500G (10).;R$ 5,45;BOMBONS & CIA;AV BRIGADEIRO HILARIO GURJAO, NRO 100, TANCREDO NEVES, MANAUS-AM, CEP 69087-295
ACUCAR COLORIDO VERDE 500G (10).;R$ 5,45;BOMBONS & CIA;AV BRIGADEIRO HILARIO GURJAO, NRO 100, TANCREDO NEVES, MANAUS-AM, CEP 69087-295
