REFRIGERANTE FRAMBOESA GRAPETTE 250ML;R$ 0,79;BIG AMIGAO F4;RUA FRANCISCA MENDES, NRO 2360, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69099-345
REFRIGERANTE REAL GO;R$ 2,69;MERCADINHO VERONA;AV OSCAR BOREL, NRO 233, COMPENSA, MANAUS-AM, CEP 69035-210
REFRIGERANTE ORANGE;R$ 2,69;MERCADINHO VERONA;AV OSCAR BOREL, NRO 233, COMPENSA, MANAUS-AM, CEP 69035-210
REFRIGERANTE REAL CL;R$ 2,69;MERCADINHO VERONA;AV OSCAR BOREL, NRO 233, COMPENSA, MANAUS-AM, CEP 69035-210
REFRIGERANTE BARE 1L;R$ 2,69;MERCADINHO POPULAR;AVE RIO MADEIRA, NRO 440, N S DAS GRACAS, MANAUS-AM, CEP 69053-030
REFRIGERANTE COCA COLA LT 350ML;R$ 2,69;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE MAGISTRAL GOLD 1,5L;R$ 2,70;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
REFRIGERANTE MAGISTRAL 1,5L;R$ 2,70;MERCADINHO JAPONES;RUA MANOEL MARQUES DE SOUZA, NRO 242, PARQUE DEZ, MANAUS-AM, CEP 69055-240
REFRIGERANTE LATA COCA COLA 350ML UN COCA COLA;R$ 2,74;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
REFRIGERANTE LATA FANTA LARANJA 350ML UN COCA COLA;R$ 2,74;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
REFRIGERANTE BIZZ COLA 2LTS [NAO CADASTRADO];R$ 2,75;SUPER AVENIDA;AV CONDE DE SAPUCAI, NRO 625, MUNDO NOVO, MANAUS-AM, CEP 69098-000
REFRIGERANTE SCHIN GUARANA 2L;R$ 2,75;SUPERMERCADO JUMA 2;RUA CARIRE, NRO 42, NOVO ALEIXO, MANAUS-AM, CEP 69098-000
REFRIGERANTE MAGISTRAL GOLD PET DE 1.5L;R$ 2,75;MERCADINHO 3 CORACOES;RUA VEIGA MIRANDA, NRO 590, SANTO ANTONIO, MANAUS-AM, CEP 69029-340
REFRIGERANTE DE GUAR;R$ 2,75;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
REFRIGERANTE 1.5L MA;R$ 2,75;MERCADINHO BEVILAQUA;RUA CANACARI, NRO 301, LIRIO DO VALE, MANAUS-AM, CEP 69038-293
REFRIGERANTE COCA COLA LATA 350ML;R$ 2,75;MARTA SOLANGE SIMOES DA MOTA;RUA AMERICO ALVAREZ, NRO 215, JAPIIM, MANAUS-AM, CEP 69078-560
REFRIGERANTE GURY LARANJA PET 1,5 LITROS;R$ 2,75;MERCADINHO 3 CORACOES;RUA VEIGA MIRANDA, NRO 590, SANTO ANTONIO, MANAUS-AM, CEP 69029-340
REFRIGERANTE DE COLA;R$ 2,75;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
REFRIGERANTE DE GUARANA TAUA 2L;R$ 2,75;MERCADINHO SAO JOAO;RUA RIO TAPAJOS , 77, NRO 77, COLONIA TERRA NOVA, MANAUS-AM, CEP 69093-463
REFRIGERANTE MAGISTRAL 1,5LT;R$ 2,75;MERCADINHO BRASIL;R BARAO DE SAO DOMINGOS, NRO 061, CENTRO, MANAUS-AM, CEP 69005-010
REFRIGERANTE FANTA LARANJA LATA 350ML;R$ 2,75;ESQUINA DAS FRUTAS E VERDURAS;R LUIS OTAVIO, NRO 002, SANTA ETELVINA, A, MANAUS-AM, CEP 69059-320
REFRIGERANTE FANTA LARANJA SLEE LT 310ML;R$ 2,75;SUPER LARANJEIRAS;R BARAO DO RIO BRANCO, NRO 1164, FLORES, NAO INFORMADO, MANAUS-AM, CEP 69058-581
REFRIGERANTE FANTA LARANJA SL;R$ 2,75;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
REFRIGERANTE MAGISTRAL GOLD 1,5LT;R$ 2,75;MERCADINHO BRASIL;R BARAO DE SAO DOMINGOS, NRO 061, CENTRO, MANAUS-AM, CEP 69005-010
REFRIGERANTE SCHIN LARANJA 2L;R$ 2,75;SUPERMERCADO JUMA 2;RUA CARIRE, NRO 42, NOVO ALEIXO, MANAUS-AM, CEP 69098-000
REFRIGERANTE MAGISTRAL 1/5;R$ 2,75;MARTA SOLANGE SIMOES DA MOTA;RUA AMERICO ALVAREZ, NRO 215, JAPIIM, MANAUS-AM, CEP 69078-560
REFRIGERANTE FLESH LARANJA 2LTS [NAO CADASTRADO];R$ 2,75;SUPER AVENIDA;AV CONDE DE SAPUCAI, NRO 625, MUNDO NOVO, MANAUS-AM, CEP 69098-000
REFRIGERANTE MASGIST;R$ 2,75;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
REFRIGERANTE GURY LARANJA 1,5LT;R$ 2,75;MERCADINHO BRASIL;R BARAO DE SAO DOMINGOS, NRO 061, CENTRO, MANAUS-AM, CEP 69005-010
REFRIGERANTE BARE 1;R$ 2,79;J.R.N.S COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AVE NHAMUNDA, NRO 1441, PRACA 14, MANAUS-AM, CEP 69020-190
REFRIGERANTE PLANET COLA 2L;R$ 2,79;BIG AMIGAO F4;RUA FRANCISCA MENDES, NRO 2360, CIDADE DE DEUS, NAO INFORMADO, MANAUS-AM, CEP 69099-345
REFRIGERANTE COCA COLA LATA 350ML;R$ 2,79;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE BARE PET  1L UND;R$ 2,80;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
COPO MARATA CM 180 ML P/ REFRIGERANTE 1778;R$ 2,85;MERCADINHO SANTOS;R PAULO LOPES, NRO 090, COROADO - II, MANAUS-AM, CEP 69080-340
REFRIGERANTE REAL CL;R$ 2,88;LUIZ CARLOS DORNELES QUEIROZ-M;AV OSCAR BOREL, NRO 052, COMPENSA II, MANAUS-AM, CEP 69035-210
REFRIGERANTE GURY 1,5L LARANJA;R$ 2,89;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
REFRIGERANTE FLESH LARANJA 2LT;R$ 2,89;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE BARE PET 1LT;R$ 2,89;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE BIZ COLA 2LTS;R$ 2,90;MERCADINHO PEREIRA;RUA ITAETE, NRO 138, AMAZONINO MENDES, MANAUS-AM, CEP 69099-230
REFRIGERANTE COCA COLA   350ML;R$ 2,90;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
REFRIGERANTE ORANGE 2L;R$ 2,91;DISTRIBUIDORA OMAR 1;TRAVESSA DAS SALVIAS, NRO 006, JORGE TEXEIRA, NAO INFORMADO, MANAUS-AM, CEP 69088-550
REFRIGERANTE MAGISTR;R$ 2,95;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
REFRIGENRANTE REAL C;R$ 2,95;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
REFRIGENRANTE ORANGE;R$ 2,95;COM DE LATI E FRIOS SAO JORGE LTDA;RUA PAULO EDUARDO DE LIMA, NRO 1105, CIDADE NOVA, MANAUS-AM, CEP 69095-670
REFRIGERANTE ANTARCT;R$ 2,98;J.R.N.S COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AVE NHAMUNDA, NRO 1441, PRACA 14, MANAUS-AM, CEP 69020-190
REFRIGERANTE COCA COLA PET 600ML;R$ 2,99;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE REGENTE;R$ 2,99;MERCADINHO VERONA;AV OSCAR BOREL, NRO 233, COMPENSA, MANAUS-AM, CEP 69035-210
REFRIGERANTE SUKITA;R$ 2,99;COMERCIAL SAO MARCOS LTDA ME;R TABIRA, NRO 728, ALVORADA, MANAUS-AM, CEP 69046-380
REFRIGERANTE FANTA U;R$ 2,99;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
REFRIGERANTE GUARANA ANTARTICA PET ORIGINAL;R$ 2,99;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
REFRIGERANTE COCA COLA ZERO 600ML;R$ 2,99;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE - TAUA AMAZONIA 2L;R$ 2,99;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
REFRIGERANTE REAL GOLD 2L;R$ 2,99;ESQUINA DAS FRUTAS E VERDURAS;R LUIS OTAVIO, NRO 002, SANTA ETELVINA, A, MANAUS-AM, CEP 69059-320
REFRIGERANTE REAL CL;R$ 2,99;J.R.N.S COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AVE NHAMUNDA, NRO 1441, PRACA 14, MANAUS-AM, CEP 69020-190
REFRIGERANTE - BIZZ COLA 2 LT;R$ 2,99;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
REFRIGERANTE REAL GO;R$ 2,99;J.R.N.S COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;AVE NHAMUNDA, NRO 1441, PRACA 14, MANAUS-AM, CEP 69020-190
REFRIGERANTE SCHIN LARANJA 2L;R$ 2,99;ESQUINA DAS FRUTAS E VERDURAS;R LUIS OTAVIO, NRO 002, SANTA ETELVINA, A, MANAUS-AM, CEP 69059-320
REFRIGERANTE ORANGE;R$ 2,99;J C DA S COSTA COMERCIO;RUA 11, NRO 035, SAO JOSE 1, MANAUS-AM, CEP 69086-120
REFRIGERANTE REAL CLASSICO 2L;R$ 2,99;ESQUINA DAS FRUTAS E VERDURAS;R LUIS OTAVIO, NRO 002, SANTA ETELVINA, A, MANAUS-AM, CEP 69059-320
REFRIGERANTE COCA CO;R$ 2,99;CASA DE CARNE;AV. COSME FERREIRA, NRO 6110, ZUMBI DOS PALMARES, MANAUS-AM, CEP 69084-425
REFRIGERANTE SCHIN GUARANA 2L;R$ 2,99;CALIFORNIA;RUA EZEQUIEL, 81, NRO 81, NOVO ISRAEL, MANAUS-AM, CEP 69039-090
REFRIGERANTE LATA 1;R$ 3,00;SABOR DA HORA LANCHE;AV CONSTANTINO NERY, NRO 3000, CHAPADA, MANAUS-AM, CEP 69050-000
REFRIGERANTE GF KS 290ML;R$ 3,00;COMERCIO;AV. COSTA E SILVA, NRO 1147, RAIZ, MANAUS-AM, CEP 69068-010
REFRIGERANTE COCA COLA ZERO LA;R$ 3,00;DINAMICA;AVENIDA DARCY VARGAS  95, NRO 95, CHAPADA, MANAUS-AM, CEP 69050-020
REFRIGERANTE FANTA U;R$ 3,00;LUIZ CARLOS DORNELES QUEIROZ-M;AV OSCAR BOREL, NRO 052, COMPENSA II, MANAUS-AM, CEP 69035-210
REFRIGERANTE GUARANA REGENTE 600ML;R$ 3,00;POSTO NAUTILUS;MARGEM ESQUERDA DO RIO TARUMA, PONTA NEGRA, MANAUS-AM, CEP 69037-010
REFRIGERANTE - COCA COLA LATA 310ML;R$ 3,00;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
REFRIGERANTE 2LTS;R$ 3,00;PANIFICADORA PAO E VIDA;AV DOM PEDRO I, NRO 10, DOM PEDRO I, MANAUS-AM, CEP 69043-010
FANTA,REFRIGERANTE DE FRUTA SABOR UVA,310ML;R$ 3,00;MERCADINHO UNIAO;AV DUQUE DE CAXIAS, NRO 1246, PRACA 14 DE JANEIRO, MANAUS-AM, CEP 69020-141
REFRIGERANTE COCA COLA LATA SL;R$ 3,00;DINAMICA;AVENIDA DARCY VARGAS  95, NRO 95, CHAPADA, MANAUS-AM, CEP 69050-020
REFRIGERANTE BARE LT 350ML;R$ 3,00;POSTO NAUTILUS;MARGEM ESQUERDA DO RIO TARUMA, PONTA NEGRA, MANAUS-AM, CEP 69037-010
REFRIGERANTE FLESH LARANJA 2L;R$ 3,00;MERCADINHO RIO JORDAO;AV 7 DE MAIO, NRO 1337, SANTA ETELVINA, MANAUS-AM, CEP 69059-423
REFRIGERANTE DE GUARANA MAGISTRAL GOLD PET 1 5 L FABRICA MAGISTRAL;R$ 3,00;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
REFRIGERANTE DE GUARANA REGENTE ZERO 1 5 L FABRICA MAGISTRAL;R$ 3,00;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
REFRIGERANTE;R$ 3,00;POUSADA JARDIM DO EDEN;R VISCONDE DE UTINGA, NRO 456, FLORES, LOT.PQ.DAS LARANJEIRA, MANAUS-AM, CEP 69058-810
REFRIGERANTE BARE PET 1 LITRO;R$ 3,00;MERCADINHO 3 CORACOES;RUA VEIGA MIRANDA, NRO 590, SANTO ANTONIO, MANAUS-AM, CEP 69029-340
REFRIGERANTE FANTA UVA 310;R$ 3,00;POSTO NAUTILUS;MARGEM ESQUERDA DO RIO TARUMA, PONTA NEGRA, MANAUS-AM, CEP 69037-010
COCA COLA,REFRIGERANTE DE COLA SABOR ORIGINAL,310ML;R$ 3,00;MERCADINHO UNIAO;AV DUQUE DE CAXIAS, NRO 1246, PRACA 14 DE JANEIRO, MANAUS-AM, CEP 69020-141
REFRIGERANTE BARE 1 LITRO;R$ 3,00;CASA DA CARNE;AV PEDRO TEIXEIRA, NRO 1726, DOM PEDRO I, MANAUS-AM, CEP 69040-000
REFRIGERANTE 250 PET;R$ 3,00;KERO CAFE;AV MARGARITA, NRO 1359, NOVA CIDADE, MANAUS-AM, CEP 69097-305
REFRIGERANTE FANTA LARANJA SPLASH 500ML;R$ 3,00;DISTRIBUIDORA JB;RUA 21 DE AGOSTO, NRO 23, ALVORADA 2, MANAUS-AM, CEP 69045-000
REFRIGERANTE 250 ML;R$ 3,00;Grelhados Restaurante;RUA HENRIQUE MARTINS, NRO 414, CENTRO, MANAUS-AM, CEP 69010-010
REFRIGERANTE FANTA LARANJA LAT;R$ 3,00;DINAMICA;AVENIDA DARCY VARGAS  95, NRO 95, CHAPADA, MANAUS-AM, CEP 69050-020
REFRIGERANTE PEPSI E GUARANA ANT RETORNAVEL PROMOCIONAL;R$ 3,00;MERCADINHO POPULAR;AVE RIO MADEIRA, NRO 440, N S DAS GRACAS, MANAUS-AM, CEP 69053-030
REFRIGERANTE TUCHAUA;R$ 3,00;GLORINETE DE JESUS PINEIRO - M;R CARAPIA, NRO 001, GILBERTO MESTRINHO, MANAUS-AM, CEP 69086-556
REFRIGERANTE SPRITE 600ML;R$ 3,05;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE FANTA GUARANA 500ML;R$ 3,05;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE BIZZ COLA 2LT;R$ 3,09;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE FANTA UVA 500ML;R$ 3,15;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE FANTA LARANJA 500ML;R$ 3,15;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE ANTARCTICA PET 1LT;R$ 3,19;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE ORANGE;R$ 3,19;L V BARJA QUEIROZ;RUA IRITAMA, NRO 002, CIDADE NOVA, MANAUS-AM, CEP 69097-760
REFRIGERANTE GUARANA BARE 1L;R$ 3,19;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE COCA COLA 600ML;R$ 3,19;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE - MAGISTRAL GOLD 2L;R$ 3,20;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
REFRIGERANTE - REAL GOLD 2 LT;R$ 3,20;MERCADINHO JOAO DOURADO;RUA JOAO DOURADO, NRO 036, NOVO ALEIXO, QD F31 LT36, MANAUS-AM, CEP 69098-198
REFRIGERANTE MAGISTR;R$ 3,25;GLORINETE DE JESUS PINEIRO - M;R CARAPIA, NRO 001, GILBERTO MESTRINHO, MANAUS-AM, CEP 69086-556
REFRIGERANTE FLESH UVA 2L;R$ 3,25;MERCADINHO SAO FRANCISCO;TRV DOS FRANCESES, NRO 012, ALVORADA I, MANAUS-AM, CEP 69043-320
REFRIGERANTE BARE 1LT;R$ 3,25;BOX SMS;RUA SANTA CLAUDIA, NRO 13, SAO JOSE OPERARIO, MANAUS-AM, CEP 69090-090
REFRIGERANTE LT 350ML COCA COL;R$ 3,25;CASA DE CARNE OTAVIO;RUA SAO EUSEBIO, NRO 219, TERRA NOVA, MANAUS-AM, CEP 69093-820
REFRIGERANTE  ORANGE 2L;R$ 3,25;MERCADINHO LD;RUA GILBERTO MESTRINHO, NRO 17, COMPENSA III, MANAUS-AM, CEP 69010-450
REFRIGERANTE ICE COL;R$ 3,25;GLORINETE DE JESUS PINEIRO - M;R CARAPIA, NRO 001, GILBERTO MESTRINHO, MANAUS-AM, CEP 69086-556
REFRIGERANTE BARE 1L AMBEV S A;R$ 3,27;PADARIA LISBOA;RUA VOLUNTARIOS DA PATRIA, NRO 432, VILA DA PRATA, MANAUS-AM, CEP 69030-520
REFRIGERANTE GUARANA ANTARCTICA 1L;R$ 3,30;EXPRESSO TARUMA;R J. LEITE, NRO 292, TARUMA, MANAUS-AM, CEP 69022-160
REFRIGERANTE ORANGE 2LT;R$ 3,39;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE ORANGE;R$ 3,39;MERCADINHO RIO NEGRO;AV. BATRUM, NRO 076, TANCREDO NEVES, MANAUS-AM, CEP 69087-641
REFRIGERANTE MAGISTRAL  TRADICIONAL 2LT UND;R$ 3,40;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
REFRIGERANTE GURY LIMAO 2L;R$ 3,40;SUPERMECADO CEZAR CIA LTDA;RUA 7B, NRO 001, SAO JOSE OPER., MANAUS-AM, CEP 69086-083
REFRIGERANTE MAGISTRAL REGENTE  2LT UND;R$ 3,40;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
REFRIGERANTE MAGISTRAL GOLD 2LT;R$ 3,49;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
REFRIGERANTE BIZZ/COLA/2LT;R$ 3,49;MERCADINHO E ACOUGUE SAO JOSE;RUA JANAUACA, NRO 77, SAO JOSE OPERARIO, MANAUS-AM, CEP 69085-240
REFRIGERANTE BARE 1L;R$ 3,49;PANIFICADORA BARCELONA;RUA PROF. RAYMUNDA MAGALHAES, NRO 105, COROADO II, MANAUS-AM, CEP 69070-280
REFRIGERANTE GURY COLA 2LT;R$ 3,49;SUPERMERCADO NORDESTE;AV TORQUATO TAPAJOS, NRO 10949, TARUMA, NAO INFORMADO, MANAUS-AM, CEP 69041-025
GUARANA ANTARCTICA,ORIGINAL REFRIGERANTE DE GUARANA,1L;R$ 3,50;MERCADINHO UNIAO;AV DUQUE DE CAXIAS, NRO 1246, PRACA 14 DE JANEIRO, MANAUS-AM, CEP 69020-141
REFRIGERANTE TUCHAUA CHAMP 2L;R$ 3,50;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
REFRIGERANTE MAGISTRAL COMUM 2LTS;R$ 3,50;MERCADINHO AMAZONAS;RUA ITARARE, NRO 011, NOVO ALEIXO, MANAUS-AM, CEP 69099-755
REFRIGERANTE MAGISTRAL GOLD 2L;R$ 3,50;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
REFRIGERANTE FANTA LARANJA 500ML;R$ 3,50;ESQUINA DAS FRUTAS E VERDURAS;R LUIS OTAVIO, NRO 002, SANTA ETELVINA, A, MANAUS-AM, CEP 69059-320
COCA COLA,REFRIGERANTE DE COLA SABOR ORIGINAL,600ML;R$ 3,50;MERCADINHO UNIAO;AV DUQUE DE CAXIAS, NRO 1246, PRACA 14 DE JANEIRO, MANAUS-AM, CEP 69020-141
REFRIGERANTE FANTA LARANJA 350ML;R$ 3,50;LOJAS AMPM;VALERIO BOTELHO DE ANDRADE, NRO 284, SAO FRANCISCO, LOJA 02, MANAUS-AM, CEP 69079-260
REFRIGERANTE GURY-COLA 2L;R$ 3,50;MERCADINHO ESTRELA;RUA ESTRELA 104, 104, NRO 104, NOVO ISRAEL, MANAUS-AM, CEP 69039-733
REFRIGERANTE FANTA UVA 310ML;R$ 3,50;AUTO POSTO ARENA;LORIS CORDOVIL, NRO 907, ALVORADA, MANAUS-AM, CEP 69043-010
REFRIGERANTE LATA 2;R$ 3,50;RESTAURANTE CHINES;R HENRIQUE MARTINS, NRO 470, CENTRO, MANAUS-AM, CEP 69010-010
REFRIGERANTE PEPSI COLA 350ML;R$ 3,50;AUTO POSTO ARENA;LORIS CORDOVIL, NRO 907, ALVORADA, MANAUS-AM, CEP 69043-010
REFRIGERANTE LATA;R$ 3,50;MANAUS REST.CML-MAKRO 36;AV DJALMA BATISTA, 1661, NRO 000, CHAPADA, MANAUS-AM, CEP 69050-010
REFRIGERANTE REAL CLASSICO 2L;R$ 3,50;MERCADINHO RIO JORDAO;AV 7 DE MAIO, NRO 1337, SANTA ETELVINA, MANAUS-AM, CEP 69059-423
REFRIGERANTE REAL CLASSICO 2L;R$ 3,50;A. C. SILVA MERCEARIA-ME;B-35, CONJUNTO AJURICABA, NRO 859, PLANALTO, MANAUS-AM, CEP 69038-270
REFRIGERANTE COCA COLA   600ML UND;R$ 3,50;VAREJAO VIEIRALVES;AV JOAO VALERIO, NRO 664, NOSSA SENHORA DAS GRACAS, MANAUS-AM, CEP 69053-140
REFRIGERANTE COCA COLA 600ML;R$ 3,50;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
REFRIGERANTE GURY LARANJA 2L;R$ 3,50;MERCADINHO AMAZONAS;RUA ITARARE, NRO 011, NOVO ALEIXO, MANAUS-AM, CEP 69099-755
REFRIGERANTE COCA COLA 600ML;R$ 3,50;MARTA SOLANGE SIMOES DA MOTA;RUA AMERICO ALVAREZ, NRO 215, JAPIIM, MANAUS-AM, CEP 69078-560
REFRIGERANTE FANTA LARANJA 310ML;R$ 3,50;AUTO POSTO ARENA;LORIS CORDOVIL, NRO 907, ALVORADA, MANAUS-AM, CEP 69043-010
REFRIGERANTE MAGISTRAL 2L;R$ 3,50;MERCADINHO ADAO EVA;RUA PROFESSORA RAIMUNDA MAGALHAES, NRO 103, COROADO II, MANAUS-AM, CEP 69080-271
REFRIGERANTE MAGISTRAL REGENTE PET 2 LT;R$ 3,50;MERCADINHO SALVADOR;R JOAO PAULO I, NRO 336, ALVORADA, MANAUS-AM, CEP 69042-210
REFRIGERANTE GUARANA ARTARCTICA 1L 137;R$ 3,50;COMERCIAL EDGAR LTDA;AV SAO PEDRO, NRO 206, COMPENSA, MANAUS-AM, CEP 69035-210
REFRIGERANTE PLANET COLA 2L;R$ 3,50;MERCADINHO RIO JORDAO;AV 7 DE MAIO, NRO 1337, SANTA ETELVINA, MANAUS-AM, CEP 69059-423
REFRIGERANTE REGENTE 2L;R$ 3,50;MERCADINHO RIO JORDAO;AV 7 DE MAIO, NRO 1337, SANTA ETELVINA, MANAUS-AM, CEP 69059-423
REFRIGERANTE COCA COLA 350ML 16;R$ 3,50;CHACARA RESTAURANTE;AVENIDA AUTAZ MIRIM, NRO 8612, SAO JOSE OPERARIO, MANAUS-AM, CEP 69085-000
